1, 5000.0, 0.3
2, 5000.0, 0.3
3, 5000.0, 0.3
4, 5000.0, 0.3
5, 5000.0, 0.3
6, 5000.0, 0.3
7, 5000.0, 0.3
8, 5000.0, 0.3
9, 5000.0, 0.3
10, 5000.0, 0.3
11, 5000.0, 0.3
12, 5000.0, 0.3
13, 5000.0, 0.3
14, 5000.0, 0.3
15, 5000.0, 0.3
16, 5000.0, 0.3
17, 5000.0, 0.3
18, 5000.0, 0.3
19, 5000.0, 0.3
20, 5000.0, 0.3
21, 5000.0, 0.3
22, 5000.0, 0.3
23, 5000.0, 0.3
24, 5000.0, 0.3
25, 5000.0, 0.3
26, 5000.0, 0.3
27, 5000.0, 0.3
28, 5000.0, 0.3
29, 5000.0, 0.3
30, 5000.0, 0.3
31, 5000.0, 0.3
32, 5000.0, 0.3
33, 5000.0, 0.3
34, 5000.0, 0.3
35, 5000.0, 0.3
36, 5000.0, 0.3
37, 5000.0, 0.3
38, 5000.0, 0.3
39, 5000.0, 0.3
40, 5000.0, 0.3
41, 5000.0, 0.3
42, 5000.0, 0.3
43, 5000.0, 0.3
44, 5000.0, 0.3
45, 5000.0, 0.3
46, 5000.0, 0.3
47, 5000.0, 0.3
48, 5000.0, 0.3
49, 5000.0, 0.3
50, 5000.0, 0.3
51, 5000.0, 0.3
52, 5000.0, 0.3
53, 5000.0, 0.3
54, 5000.0, 0.3
55, 5000.0, 0.3
56, 5000.0, 0.3
57, 5000.0, 0.3
58, 5000.0, 0.3
59, 5000.0, 0.3
60, 5000.0, 0.3
61, 5000.0, 0.3
62, 5000.0, 0.3
63, 5000.0, 0.3
64, 5000.0, 0.3
65, 5000.0, 0.3
66, 5000.0, 0.3
67, 5000.0, 0.3
68, 5000.0, 0.3
69, 5000.0, 0.3
70, 5000.0, 0.3
71, 5000.0, 0.3
72, 5000.0, 0.3
73, 5000.0, 0.3
74, 5000.0, 0.3
75, 5000.0, 0.3
76, 5000.0, 0.3
77, 5000.0, 0.3
78, 5000.0, 0.3
79, 5000.0, 0.3
80, 5000.0, 0.3
81, 5000.0, 0.3
82, 5000.0, 0.3
83, 5000.0, 0.3
84, 5000.0, 0.3
85, 5000.0, 0.3
86, 5000.0, 0.3
87, 5000.0, 0.3
88, 5000.0, 0.3
89, 5000.0, 0.3
90, 5000.0, 0.3
91, 5000.0, 0.3
92, 5000.0, 0.3
93, 5000.0, 0.3
94, 5000.0, 0.3
95, 5000.0, 0.3
96, 5000.0, 0.3
97, 5000.0, 0.3
98, 5000.0, 0.3
99, 5000.0, 0.3
100, 5000.0, 0.3
101, 5000.0, 0.3
102, 5000.0, 0.3
103, 5000.0, 0.3
104, 5000.0, 0.3
105, 5000.0, 0.3
106, 5000.0, 0.3
107, 5000.0, 0.3
108, 5000.0, 0.3
109, 5000.0, 0.3
110, 5000.0, 0.3
111, 5000.0, 0.3
112, 5000.0, 0.3
113, 5000.0, 0.3
114, 5000.0, 0.3
115, 5000.0, 0.3
116, 5000.0, 0.3
117, 5000.0, 0.3
118, 5000.0, 0.3
119, 5000.0, 0.3
120, 5000.0, 0.3
121, 5000.0, 0.3
122, 5000.0, 0.3
123, 5000.0, 0.3
124, 5000.0, 0.3
125, 5000.0, 0.3
126, 5000.0, 0.3
127, 5000.0, 0.3
128, 5000.0, 0.3
129, 5000.0, 0.3
130, 5000.0, 0.3
131, 5000.0, 0.3
132, 5000.0, 0.3
133, 5000.0, 0.3
134, 5000.0, 0.3
135, 5000.0, 0.3
136, 5000.0, 0.3
137, 5000.0, 0.3
138, 5000.0, 0.3
139, 5000.0, 0.3
140, 5000.0, 0.3
141, 5000.0, 0.3
142, 5000.0, 0.3
143, 5000.0, 0.3
144, 5000.0, 0.3
145, 5000.0, 0.3
146, 5000.0, 0.3
147, 5000.0, 0.3
148, 5000.0, 0.3
149, 5000.0, 0.3
150, 5000.0, 0.3
151, 5000.0, 0.3
152, 5000.0, 0.3
153, 5000.0, 0.3
154, 5000.0, 0.3
155, 5000.0, 0.3
156, 5000.0, 0.3
157, 5000.0, 0.3
158, 5000.0, 0.3
159, 5000.0, 0.3
160, 5000.0, 0.3
161, 5000.0, 0.3
162, 5000.0, 0.3
163, 5000.0, 0.3
164, 5000.0, 0.3
165, 5000.0, 0.3
166, 5000.0, 0.3
167, 5000.0, 0.3
168, 5000.0, 0.3
169, 5000.0, 0.3
170, 5000.0, 0.3
171, 5000.0, 0.3
172, 5000.0, 0.3
173, 5000.0, 0.3
174, 5000.0, 0.3
175, 5000.0, 0.3
176, 5000.0, 0.3
177, 5000.0, 0.3
178, 5000.0, 0.3
179, 5000.0, 0.3
180, 5000.0, 0.3
181, 5000.0, 0.3
182, 5000.0, 0.3
183, 5000.0, 0.3
184, 5000.0, 0.3
185, 5000.0, 0.3
186, 5000.0, 0.3
187, 5000.0, 0.3
188, 5000.0, 0.3
189, 5000.0, 0.3
190, 5000.0, 0.3
191, 5000.0, 0.3
192, 5000.0, 0.3
193, 5000.0, 0.3
194, 5000.0, 0.3
195, 5000.0, 0.3
196, 5000.0, 0.3
197, 5000.0, 0.3
198, 5000.0, 0.3
199, 5000.0, 0.3
200, 5000.0, 0.3
201, 5000.0, 0.3
202, 5000.0, 0.3
203, 5000.0, 0.3
204, 5000.0, 0.3
205, 5000.0, 0.3
206, 5000.0, 0.3
207, 5000.0, 0.3
208, 5000.0, 0.3
209, 5000.0, 0.3
210, 5000.0, 0.3
211, 5000.0, 0.3
212, 5000.0, 0.3
213, 5000.0, 0.3
214, 5000.0, 0.3
215, 5000.0, 0.3
216, 5000.0, 0.3
217, 5000.0, 0.3
218, 5000.0, 0.3
219, 5000.0, 0.3
220, 5000.0, 0.3
